source_doc_id,publisher,source_grade,accepted_for_final,document_type,source_url,attachment_url,file_name,mime_type,publication_date,coverage_scope,covered_city_count,covered_year_count,covered_core_value_count,covered_cities,covered_years,covered_fields,coverage_status,note
SRC-PROVINCE-DEBT-JIANGSU-2023,江苏省财政厅,A1,true,地方政府债务限额及余额公开表,https://czt.jiangsu.gov.cn/attach/-1/2504291824050610353.pdf,https://czt.jiangsu.gov.cn/attach/-1/2504291824050610353.pdf,jiangsu_2023.pdf,application/pdf,2024-04-29,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-PROVINCE-DEBT-JIANGSU-2022,江苏省财政厅,A1,true,地方政府债务限额及余额公开表,https://czt.jiangsu.gov.cn/attach/-1/2504291823071189279.pdf,https://czt.jiangsu.gov.cn/attach/-1/2504291823071189279.pdf,jiangsu_2022.pdf,application/pdf,2023-04-03,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-PROVINCE-DEBT-JIANGSU-2021,江苏省财政厅,A1,true,地方政府债务限额及余额公开表,https://czt.jiangsu.gov.cn/attach/0/d8a51d4d8db842dc82c3db7b6a6ae840.pdf,https://czt.jiangsu.gov.cn/attach/0/d8a51d4d8db842dc82c3db7b6a6ae840.pdf,jiangsu_2021.pdf,application/pdf,2022-02-01,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-CELMA-DEBT-GUANGDONG-2021,中央国债登记结算有限责任公司,A2,true,地方政府债务限额及余额公开表,https://www.governbond.org.cn:4443/api/loadBondData.action,https://www.governbond.org.cn:4443/api/loadBondData.action,广东_2021_57700.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2022-01-01,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-CELMA-DEBT-GUANGDONG-2022,中央国债登记结算有限责任公司,A2,true,地方政府债务限额及余额公开表,https://www.governbond.org.cn:4443/api/loadBondData.action,https://www.governbond.org.cn:4443/api/loadBondData.action,广东_2023_61450.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2023-01-01,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-CELMA-DEBT-HAINAN-2022,中央国债登记结算有限责任公司,A2,true,地方政府债务限额及余额公开表,https://www.governbond.org.cn:4443/api/loadBondData.action,https://www.governbond.org.cn:4443/api/loadBondData.action,海南_2022_60810.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2023-01-01,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-CELMA-DEBT-HAINAN-2023,中央国债登记结算有限责任公司,A2,true,地方政府债务限额及余额公开表,https://www.governbond.org.cn:4443/api/loadBondData.action,https://www.governbond.org.cn:4443/api/loadBondData.action,海南_2023_60812.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2024-01-01,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-CITY-DEBT-TIBET-SHANNAN-2025,山南市财政局,A1,true,地方政府债务限额及余额公开表,https://www.shannan.gov.cn/zwgk/zdlyxxgk/yjsgk/202602/t20260206_164492.html,https://www.shannan.gov.cn/zwgk/zdlyxxgk/yjsgk/202602/P020260206652477610598.xlsx,shannan_2025.txt,text/plain,2026-02-06,unclassified,0,0,0,,,,registered_no_selected_value,官方预算公开 XLSX 的表6列示全市余额合计94.95亿元、一般债务54.54亿元、专项债务40.41亿元；不把表中市本级或区县预算数据并入全市口径。
SRC-CITY-DEBT-TIBET-LINZHI-2025,林芝市财政局,A1,true,地方政府债务限额及余额公开表,https://czj.linzhi.gov.cn/lzczj/c106319/202601/c3370ed69bdf4def97334c6c6697c3ad.shtml,https://czj.linzhi.gov.cn/lzczj/c106319/202601/c3370ed69bdf4def97334c6c6697c3ad/files/3.%E6%9E%97%E8%8A%9D%E5%B8%82%E6%94%BF%E5%BA%9C%E5%80%BA%E5%8A%A1%E7%9B%B8%E5%85%B3%E6%83%85%E5%86%B5%E8%AF%B4%E6%98%8E2025.doc,linzhi_2025.txt,text/plain,2026-01-01,unclassified,0,0,0,,,,registered_no_selected_value,官方政府债务情况说明及附件3列示林芝市全市口径；区县行不并入地级市。
SRC-OFFICIAL-DEBT-GANSU-JIAYUGUAN-2024,嘉峪关市人民政府、嘉峪关市财政局,A2,true,地方政府债务限额及余额公开表,https://wap.jyg.gov.cn/cms_files/filemanager/958854702/attach/20257/b56a8828204c4424aaeee2ab0a0ea36e.pdf,https://wap.jyg.gov.cn/cms_files/filemanager/958854702/attach/20257/b56a8828204c4424aaeee2ab0a0ea36e.pdf,jiayuguan_2024_official.txt,text/plain,2025-09-02,unclassified,0,0,0,,,,registered_no_selected_value,官方报告明确披露2024年末市级政府债务余额73.29亿元，其中一般债务31.58亿元、专项债务41.71亿元。
SRC-PROVINCE-DEBT-XINJIANG-2018,新疆维吾尔自治区财政厅,A1,true,地方政府债务限额及余额公开表,https://czt.xinjiang.gov.cn/xjczt/c115183/202106/eac25c0761a4404ea3ee027b33d90d20.shtml,https://czt.xinjiang.gov.cn/xjczt/c115183/202106/eac25c0761a4404ea3ee027b33d90d20.shtml,xinjiang_2018.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-06-01,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-PROVINCE-DEBT-XINJIANG-2019,新疆维吾尔自治区财政厅,A1,true,地方政府债务限额及余额公开表,https://czt.xinjiang.gov.cn/xjczt/c115182/202106/4fa4cfb446ae468aae023696cbc80a72.shtml,https://czt.xinjiang.gov.cn/xjczt/c115182/202106/4fa4cfb446ae468aae023696cbc80a72.shtml,xinjiang_2019.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-06-01,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-PROVINCE-DEBT-XINJIANG-2021,新疆维吾尔自治区财政厅,A1,true,地方政府债务限额及余额公开表,https://czt.xinjiang.gov.cn/xjczt/c115180/202208/303b201c33f249719d24026c926cf1f9.shtml,https://czt.xinjiang.gov.cn/xjczt/c115180/202208/303b201c33f249719d24026c926cf1f9.shtml,xinjiang_2021.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2022-08-01,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-PROVINCE-DEBT-XINJIANG-2022,新疆维吾尔自治区财政厅,A1,true,地方政府债务限额及余额公开表,https://czt.xinjiang.gov.cn/xjczt/c115179/202308/7dfaabbaa50343e6b46340330427ca09.shtml,https://czt.xinjiang.gov.cn/xjczt/c115179/202308/7dfaabbaa50343e6b46340330427ca09.shtml,xinjiang_2022.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2023-08-01,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-PROVINCE-DEBT-XINJIANG-2023,新疆维吾尔自治区财政厅,A1,true,地方政府债务限额及余额公开表,https://czt.xinjiang.gov.cn/xjczt/c115264/202408/77c9015ace964208ae8fc8e9b6490d71.shtml,https://czt.xinjiang.gov.cn/xjczt/c115264/202408/77c9015ace964208ae8fc8e9b6490d71.shtml,xinjiang_2023.pdf,application/pdf,2024-08-01,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-CITY-DEBT-HEBEI-SHIJIAZHUANG-2024,石家庄市财政局,A1,true,地方政府债务限额及余额公开表,https://www.sjz.gov.cn/yjsgk/atm/b16fa88e-0b1e-4fa9-a8d3-d54dccd37295/%E7%9F%B3%E5%AE%B6%E5%BA%84%E5%B8%822024%E5%B9%B4%E5%B8%82%E6%9C%AC%E7%BA%A7%E5%92%8C%E5%85%A8%E5%B8%82%E8%B4%A2%E6%94%BF%E5%86%B3%E7%AE%97%E5%85%AC%E5%BC%80%E8%A1%A8%E5%8F%8A%E6%9C%89%E5%85%B3%E6%83%85%E5%86%B5%E7%9A%84%E8%AF%B4%E6%98%8E20250911164818949.pdf?sid=,https://www.sjz.gov.cn/yjsgk/atm/b16fa88e-0b1e-4fa9-a8d3-d54dccd37295/%E7%9F%B3%E5%AE%B6%E5%BA%84%E5%B8%822024%E5%B9%B4%E5%B8%82%E6%9C%AC%E7%BA%A7%E5%92%8C%E5%85%A8%E5%B8%82%E8%B4%A2%E6%94%BF%E5%86%B3%E7%AE%97%E5%85%AC%E5%BC%80%E8%A1%A8%E5%8F%8A%E6%9C%89%E5%85%B3%E6%83%85%E5%86%B5%E7%9A%84%E8%AF%B4%E6%98%8E20250911164818949.pdf?sid=,shijiazhuang_2024.pdf,application/pdf,2025-09-11,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-CITY-DEBT-HEBEI-CHENGDE-2024,承德市财政局,A1,true,地方政府债务限额及余额公开表,https://www.chengde.gov.cn/attach/0/646ee12fa88341b491b741e958001b45.pdf,https://www.chengde.gov.cn/attach/0/646ee12fa88341b491b741e958001b45.pdf,chengde_2024.pdf,application/pdf,2025-08-29,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-CITY-DEBT-TIBET-LHASA-2024,拉萨市财政局,A1,true,地方政府债务限额及余额公开表,https://czj.lasa.gov.cn/czj/czjs/202509/88feb7dca1e549edb2a144dab65e8adf/files/58f948731a0a42d889497fc936efa0a1.pdf,https://czj.lasa.gov.cn/czj/czjs/202509/88feb7dca1e549edb2a144dab65e8adf/files/58f948731a0a42d889497fc936efa0a1.pdf,lhasa_2024.pdf,application/pdf,2025-09-01,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-CITY-DEBT-SHANXI-DATONG-2024,大同市财政局,A1,true,地方政府债务限额及余额公开表,https://www.dt.gov.cn/dtszf/czzjxx/202509/6e0048fe33e94b58a494f4fab4e696be.shtml,https://www.dt.gov.cn/dtszf/czzjxx/202509/6e0048fe33e94b58a494f4fab4e696be.shtml,datong_2024.pdf,application/pdf,2025-09-02,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-CITY-DEBT-ANHUI-SUZHOU-2024,宿州市财政局,A1,true,地方政府债务限额及余额公开表,https://czj.ahsz.gov.cn/group1/M00/59/29/Cpc8VmiUDNGAP6rcAAMPLToTNWg618.pdf,https://czj.ahsz.gov.cn/group1/M00/59/29/Cpc8VmiUDNGAP6rcAAMPLToTNWg618.pdf,suzhou_2024.pdf,application/pdf,2025-09-01,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-CITY-DEBT-SHANXI-CHANGZHI-2022,长治市财政局,A1,true,地方政府债务限额及余额公开表,https://www.changzhi.gov.cn/xxgkml/zfxxgkml/szfgzbm/sczj/czsrmzf/czyjs/2022czjs/202307/P020230703323397901860.pdf,https://www.changzhi.gov.cn/xxgkml/zfxxgkml/szfgzbm/sczj/czsrmzf/czyjs/2022czjs/202307/P020230703323397901860.pdf,changzhi_2022.pdf,application/pdf,2023-07-03,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-CITY-DEBT-TIBET-CHANGDU-2024,西藏昌都市财政局,A1,true,地方政府债务限额及余额公开表,https://czj.changdu.gov.cn/cdsczj/c102357/202501/9b530b85f77246cf81d4ef855fb5980d.shtml,https://czj.changdu.gov.cn/cdsczj/c102357/202501/9b530b85f77246cf81d4ef855fb5980d.shtml,changdu_2024.xls,text/plain,2025-01-01,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-CITY-DEBT-JIANGXI-NANCHANG-2024,南昌市财政局,A1,true,地方政府债务限额及余额公开表,https://czj.nc.gov.cn/ncczj/2024sjzfjs/202509/8ee54fa7dc764867b9a5bc2421206392/files/39%202024%E5%B9%B4%E5%8D%97%E6%98%8C%E5%B8%82%E6%94%BF%E5%BA%9C%E4%B8%BE%E5%80%9F%E5%80%BA%E5%8A%A1%E6%83%85%E5%86%B5%E8%AF%B4%E6%98%8E.pdf,https://czj.nc.gov.cn/ncczj/2024sjzfjs/202509/8ee54fa7dc764867b9a5bc2421206392/files/39%202024%E5%B9%B4%E5%8D%97%E6%98%8C%E5%B8%82%E6%94%BF%E5%BA%9C%E4%B8%BE%E5%80%9F%E5%80%BA%E5%8A%A1%E6%83%85%E5%86%B5%E8%AF%B4%E6%98%8E.pdf,nanchang_2024.pdf,application/pdf,2025-09-15,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-CITY-DEBT-JIANGXI-GANZHOU-2024,赣州市财政局,A1,true,地方政府债务限额及余额公开表,https://czj.ganzhou.gov.cn/gzsczj/c103011/202509/38c5cf5d527b4d2695a812e3d1fee9d7/files/e0e9f091fda6493bace5dfa8f9ccd362.pdf,https://czj.ganzhou.gov.cn/gzsczj/c103011/202509/38c5cf5d527b4d2695a812e3d1fee9d7/files/e0e9f091fda6493bace5dfa8f9ccd362.pdf,ganzhou_2024.pdf,application/pdf,2025-09-01,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-CITY-DEBT-HUBEI-WUHAN-2024,武汉市财政局,A1,true,地方政府债务限额及余额公开表,https://www.wuhan.gov.cn/ztzl/yjs/2025/yjsgk/sndjs_37171/202509/P020250915402043976336.pdf,https://www.wuhan.gov.cn/ztzl/yjs/2025/yjsgk/sndjs_37171/202509/P020250915402043976336.pdf,wuhan_2024.pdf,application/pdf,2025-09-15,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-CITY-DEBT-YUNNAN-DALI-2024,大理白族自治州财政局,A1,true,地方政府债务限额及余额公开表,https://www.dali.gov.cn/dlzrmzf/c106264/1971044887813001216/ErMdRBee.pdf,https://www.dali.gov.cn/dlzrmzf/c106264/1971044887813001216/ErMdRBee.pdf,dali_2024.pdf,application/pdf,2025-09-01,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-CITY-DEBT-YUNNAN-YUXI-2024,玉溪市财政局,A1,true,地方政府债务限额及余额公开表,https://www.yuxi.gov.cn/u/cms/yxszfxxgk/202509/161029480q8r.pdf,https://www.yuxi.gov.cn/u/cms/yxszfxxgk/202509/161029480q8r.pdf,yuxi_2024.pdf,application/pdf,2025-09-01,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-CITY-DEBT-YUNNAN-HONGHE-2024,红河哈尼族彝族自治州财政局,A1,true,地方政府债务限额及余额公开表,https://www.hh.gov.cn/virtual_attach_file.vsb?afc=AU8C14nmTVo7WkLmz-bUmr7M7VVoRvNbMRlbnm-bU4V2nz90gihFp2hmCIa0U1yiLkyYnkhRo7M2LRUDMlUbMlQ7n7LYU4T2LzT2LRTknmAFMRN4LRL8MzrFMz7YnSbNpDMZo40XtCzNJeC8gJ_EwJqYO3Isjm-aLmzTJpzTjgRtTKjtTgBTJX4T9gKT1/dt9Z5TAK5wKeztt-ZJQ2hm_ROeq2AEvtiEQ1hXptQ0g47PL4UPg47YLR-YL4-JqdTnx,https://www.hh.gov.cn/virtual_attach_file.vsb?afc=AU8C14nmTVo7WkLmz-bUmr7M7VVoRvNbMRlbnm-bU4V2nz90gihFp2hmCIa0U1yiLkyYnkhRo7M2LRUDMlUbMlQ7n7LYU4T2LzT2LRTknmAFMRN4LRL8MzrFMz7YnSbNpDMZo40XtCzNJeC8gJ_EwJqYO3Isjm-aLmzTJpzTjgRtTKjtTgBTJX4T9gKT1/dt9Z5TAK5wKeztt-ZJQ2hm_ROeq2AEvtiEQ1hXptQ0g47PL4UPg47YLR-YL4-JqdTnx,honghe_2024_debt.docx,text/plain,2025-09-15,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-CITY-DEBT-YUNNAN-BAOSHAN-2023,保山市财政局,A1,true,地方政府债务限额及余额公开表,https://www.baoshan.gov.cn/virtual_attach_file.vsb?afc=LnmLMiMm9YL7LYLomCsL4-iL4l4oznu7MN7aMmGiU4-YL4v0gihFp2hmCIa0MSyDnkysnShfLz7Yn7nVU4lDM4CYMzLaM7n2nNMRMNr2Lz6FnRGanmNZUznLz67nmGJv2nto4OeoDW4vsWx_tQxqd6ELmGYL1hXptQ0g4UiM4U0LzGPLRUaLzUJqdUnx,https://www.baoshan.gov.cn/virtual_attach_file.vsb?afc=LnmLMiMm9YL7LYLomCsL4-iL4l4oznu7MN7aMmGiU4-YL4v0gihFp2hmCIa0MSyDnkysnShfLz7Yn7nVU4lDM4CYMzLaM7n2nNMRMNr2Lz6FnRGanmNZUznLz67nmGJv2nto4OeoDW4vsWx_tQxqd6ELmGYL1hXptQ0g4UiM4U0LzGPLRUaLzUJqdUnx,baoshan_2023.pdf,application/pdf,2024-09-01,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-CITY-DEBT-YUNNAN-LINCANG-2024,临沧市财政局,A1,true,地方政府债务限额及余额公开表,https://lincang.gov.cn/zfxxgk_lcs/artview/347/332149.html?chapter=null&ml=null&year=null,https://lincang.gov.cn/zfxxgk_lcs/artview/347/332149.html?chapter=null&ml=null&year=null,lincang_2024_debt_report.pdf,application/pdf,2025-09-01,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
