city_id,city_name_cn,province_name,metric_year,statutory_debt_balance_100m,source_doc_id,source_url,evidence_excerpt,source_grade,value_origin,table_name,document_title,publisher,publication_date,period_end,source_note
CN-532900,大理白族自治州,云南省,2018,243.80,SRC-SECONDARY-EBS-YUNNAN-2018,https://cdn.10100.com/content/20250803/7be78b5b-c16f-4e7b-b825-2969d26615fb.png?x-oss-process=style%2Fwmlogo,图表16列示一般债务余额179.60亿元、专项债务余额64.20亿元，合计243.80亿元。,B2,chart_digitized,图表16 云南省各地级市2018年政府债务余额,中国部分区域地方政府债务情况分析（2018年末）,EBS固收研究（公开转载页）,2019-05-20,2018-12-31,图表转录；转载页面：https://www.10100.com/article/2475649。图注中的未披露/2017年口径城市未接入。
CN-532800,西双版纳傣族自治州,云南省,2018,105.76,SRC-SECONDARY-EBS-YUNNAN-2018,https://cdn.10100.com/content/20250803/7be78b5b-c16f-4e7b-b825-2969d26615fb.png?x-oss-process=style%2Fwmlogo,图表16列示一般债务余额54.45亿元、专项债务余额51.31亿元，合计105.76亿元。,B2,chart_digitized,图表16 云南省各地级市2018年政府债务余额,中国部分区域地方政府债务情况分析（2018年末）,EBS固收研究（公开转载页）,2019-05-20,2018-12-31,图表转录；转载页面：https://www.10100.com/article/2475649。图注中的未披露/2017年口径城市未接入。
CN-533400,迪庆藏族自治州,云南省,2018,71.09,SRC-SECONDARY-EBS-YUNNAN-2018,https://cdn.10100.com/content/20250803/7be78b5b-c16f-4e7b-b825-2969d26615fb.png?x-oss-process=style%2Fwmlogo,图表16直接列示迪庆州政府债务总余额71.09亿元。,B2,chart_digitized,图表16 云南省各地级市2018年政府债务余额,中国部分区域地方政府债务情况分析（2018年末）,EBS固收研究（公开转载页）,2019-05-20,2018-12-31,图表转录；转载页面：https://www.10100.com/article/2475649。图注中的未披露/2017年口径城市未接入。
CN-533300,怒江傈僳族自治州,云南省,2018,40.14,SRC-SECONDARY-EBS-YUNNAN-2018,https://cdn.10100.com/content/20250803/7be78b5b-c16f-4e7b-b825-2969d26615fb.png?x-oss-process=style%2Fwmlogo,图表16列示一般债务余额40.14亿元、专项债务余额0亿元，合计40.14亿元。,B2,chart_digitized,图表16 云南省各地级市2018年政府债务余额,中国部分区域地方政府债务情况分析（2018年末）,EBS固收研究（公开转载页）,2019-05-20,2018-12-31,图表转录；转载页面：https://www.10100.com/article/2475649。图注中的未披露/2017年口径城市未接入。
CN-540100,拉萨市,西藏自治区,2018,33.58,SRC-SECONDARY-EBS-TIBET-2018,https://cdn.10100.com/content/20250803/7d8af404-be9a-47b4-bb9e-88253f8dbdc4.png?x-oss-process=style%2Fwmlogo,图表19列示一般债务余额8.28亿元、专项债务余额25.30亿元，合计33.58亿元。,B2,chart_digitized,图表19 西藏自治区各地级市（地区）2018年政府债务余额,中国部分区域地方政府债务情况分析（2018年末）,EBS固收研究（公开转载页）,2019-05-20,2018-12-31,图表转录；转载页面：https://www.10100.com/article/2475649。图注中的未披露/2017年口径城市未接入。
CN-540200,日喀则市,西藏自治区,2018,16.09,SRC-SECONDARY-EBS-TIBET-2018,https://cdn.10100.com/content/20250803/7d8af404-be9a-47b4-bb9e-88253f8dbdc4.png?x-oss-process=style%2Fwmlogo,图表19列示一般债务余额12.77亿元、专项债务余额3.32亿元，合计16.09亿元。,B2,chart_digitized,图表19 西藏自治区各地级市（地区）2018年政府债务余额,中国部分区域地方政府债务情况分析（2018年末）,EBS固收研究（公开转载页）,2019-05-20,2018-12-31,图表转录；转载页面：https://www.10100.com/article/2475649。图注中的未披露/2017年口径城市未接入。
CN-540300,昌都市,西藏自治区,2018,12.55,SRC-SECONDARY-EBS-TIBET-2018,https://cdn.10100.com/content/20250803/7d8af404-be9a-47b4-bb9e-88253f8dbdc4.png?x-oss-process=style%2Fwmlogo,图表19列示一般债务余额11.37亿元、专项债务余额1.18亿元，合计12.55亿元。,B2,chart_digitized,图表19 西藏自治区各地级市（地区）2018年政府债务余额,中国部分区域地方政府债务情况分析（2018年末）,EBS固收研究（公开转载页）,2019-05-20,2018-12-31,图表转录；转载页面：https://www.10100.com/article/2475649。图注中的未披露/2017年口径城市未接入。
CN-540500,山南市,西藏自治区,2018,9.36,SRC-SECONDARY-EBS-TIBET-2018,https://cdn.10100.com/content/20250803/7d8af404-be9a-47b4-bb9e-88253f8dbdc4.png?x-oss-process=style%2Fwmlogo,图表19列示一般债务余额5.86亿元、专项债务余额3.50亿元，合计9.36亿元。,B2,chart_digitized,图表19 西藏自治区各地级市（地区）2018年政府债务余额,中国部分区域地方政府债务情况分析（2018年末）,EBS固收研究（公开转载页）,2019-05-20,2018-12-31,图表转录；转载页面：https://www.10100.com/article/2475649。图注中的未披露/2017年口径城市未接入。
CN-540400,林芝市,西藏自治区,2018,5.96,SRC-SECONDARY-EBS-TIBET-2018,https://cdn.10100.com/content/20250803/7d8af404-be9a-47b4-bb9e-88253f8dbdc4.png?x-oss-process=style%2Fwmlogo,图表19列示一般债务余额5.92亿元、专项债务余额0.04亿元，合计5.96亿元。,B2,chart_digitized,图表19 西藏自治区各地级市（地区）2018年政府债务余额,中国部分区域地方政府债务情况分析（2018年末）,EBS固收研究（公开转载页）,2019-05-20,2018-12-31,图表转录；转载页面：https://www.10100.com/article/2475649。图注中的未披露/2017年口径城市未接入。
CN-530100,昆明市,云南省,2019,2059.86,SRC-SECONDARY-CCXI-YUNNAN-KUNMING-2019,https://file.finance.sina.com.cn/211.154.219.97%3A9494/MRGG/BOND/2020/2020-6/2020-06-19/14794429.PDF,中诚信国际评级报告正文披露2019年末昆明市政府债务余额2059.86亿元。,B2,disclosed,2019年末昆明市政府债务余额,昆明交通产业股份有限公司2019年公开发行公司债券跟踪评级报告（2020）,中诚信国际信用评级有限责任公司,2020-06-19,2019-12-31,评级报告正文精确披露；仅接入法定债务总额，不反推一般债务和专项债务。
CN-533100,德宏傣族景颇族自治州,云南省,2019,213.92,SRC-SECONDARY-CCXI-YUNNAN-DEHONG-2019,https://qxb-pdf-osscache.qixin.com/AnBaseinfo/622c24137e930c9030a70c5cfe2e604d.pdf,公开评级报告披露德宏州2020年末政府债务余额258.12亿元，较2019年末增加44.20亿元，据此计算2019年末余额213.92亿元。,B2,calculated,2019年末德宏州地方政府债务余额,2021年瑞丽仁隆投资开发有限责任公司公司债券信用评级报告,中诚信国际信用评级有限责任公司,2021-01-01,2019-12-31,按公开评级报告的2020年末余额减去同比增加额计算；仅接入总额，计算值待财政决算原表复核，不反推一般债务和专项债务。
CN-530800,普洱市,云南省,2019,200.0,SRC-SECONDARY-RATING-YUNNAN-2019-2021,https://www.lhratings.com/file/f2e1f5e7eb6.pdf,联合资信报告图9显示普洱市2019年末政府债务余额约200.0亿元，按图表纵轴估读。,B2,chart_digitized,图9 2019—2021年末云南省各市（州）政府债务余额,地方政府与城投企业债务风险研究报告——云南篇,联合资信评估股份有限公司,2023-05-10,2019-12-31,公开报告图9转录值，约值仅作阶段性补缺，待官方财政决算表复核；不反推一般债务和专项债务。
CN-532800,西双版纳傣族自治州,云南省,2019,95.0,SRC-SECONDARY-RATING-YUNNAN-2019-2021,https://www.lhratings.com/file/f2e1f5e7eb6.pdf,联合资信报告图9显示西双版纳州2019年末政府债务余额约95.0亿元，按图表纵轴估读。,B2,chart_digitized,图9 2019—2021年末云南省各市（州）政府债务余额,地方政府与城投企业债务风险研究报告——云南篇,联合资信评估股份有限公司,2023-05-10,2019-12-31,公开报告图9转录值，约值仅作阶段性补缺，待官方财政决算表复核；不反推一般债务和专项债务。
CN-533400,迪庆藏族自治州,云南省,2019,70.0,SRC-SECONDARY-RATING-YUNNAN-2019-2021,https://www.lhratings.com/file/f2e1f5e7eb6.pdf,联合资信报告图9显示迪庆州2019年末政府债务余额约70.0亿元，按图表纵轴估读。,B2,chart_digitized,图9 2019—2021年末云南省各市（州）政府债务余额,地方政府与城投企业债务风险研究报告——云南篇,联合资信评估股份有限公司,2023-05-10,2019-12-31,公开报告图9转录值，约值仅作阶段性补缺，待官方财政决算表复核；不反推一般债务和专项债务。
CN-533300,怒江傈僳族自治州,云南省,2019,78.01,SRC-SECONDARY-LHRATINGS-YUNNAN-NUJIANG-2019,https://finance.sina.cn/2020-12-16/detail-iiznctke6770484.d.html?vt=4,公开研究报告称怒江州2019年政府债务余额较上年增长94.34%，结合2018年余额40.14亿元计算得78.01亿元。,B2,calculated,2019年末怒江州政府债务余额,云南篇：地方政府与城投企业债务风险研究报告,联合资信评估股份有限公司,2020-12-16,2019-12-31,按2018年余额40.14亿元与公开报告披露的2019年同比增速94.34%计算；仅接入总额，待官方财政决算原表复核，不反推一般债务和专项债务。
CN-530100,昆明市,云南省,2020,2100.0,SRC-SECONDARY-RATING-YUNNAN-2019-2021,https://www.lhratings.com/file/f2e1f5e7eb6.pdf,联合资信报告图9显示昆明市2020年末政府债务余额约2100.0亿元，按图表纵轴估读。,B2,chart_digitized,图9 2019—2021年末云南省各市（州）政府债务余额,地方政府与城投企业债务风险研究报告——云南篇,联合资信评估股份有限公司,2023-05-10,2020-12-31,公开报告图9转录值，约值仅作阶段性补缺，待官方财政决算表复核；不反推一般债务和专项债务。
CN-530800,普洱市,云南省,2020,290.0,SRC-SECONDARY-RATING-YUNNAN-2019-2021,https://www.lhratings.com/file/f2e1f5e7eb6.pdf,联合资信报告图9显示普洱市2020年末政府债务余额约290.0亿元，按图表纵轴估读。,B2,chart_digitized,图9 2019—2021年末云南省各市（州）政府债务余额,地方政府与城投企业债务风险研究报告——云南篇,联合资信评估股份有限公司,2023-05-10,2020-12-31,公开报告图9转录值，约值仅作阶段性补缺，待官方财政决算表复核；不反推一般债务和专项债务。
CN-532600,文山壮族苗族自治州,云南省,2020,410.0,SRC-SECONDARY-RATING-YUNNAN-2019-2021,https://www.lhratings.com/file/f2e1f5e7eb6.pdf,联合资信报告图9显示文山州2020年末政府债务余额约410.0亿元，按图表纵轴估读。,B2,chart_digitized,图9 2019—2021年末云南省各市（州）政府债务余额,地方政府与城投企业债务风险研究报告——云南篇,联合资信评估股份有限公司,2023-05-10,2020-12-31,公开报告图9转录值，约值仅作阶段性补缺，待官方财政决算表复核；不反推一般债务和专项债务。
CN-533100,德宏傣族景颇族自治州,云南省,2020,240.0,SRC-SECONDARY-RATING-YUNNAN-2019-2021,https://www.lhratings.com/file/f2e1f5e7eb6.pdf,联合资信报告图9显示德宏州2020年末政府债务余额约240.0亿元，按图表纵轴估读。,B2,chart_digitized,图9 2019—2021年末云南省各市（州）政府债务余额,地方政府与城投企业债务风险研究报告——云南篇,联合资信评估股份有限公司,2023-05-10,2020-12-31,公开报告图9转录值，约值仅作阶段性补缺，待官方财政决算表复核；不反推一般债务和专项债务。
CN-533300,怒江傈僳族自治州,云南省,2020,85.0,SRC-SECONDARY-RATING-YUNNAN-2019-2021,https://www.lhratings.com/file/f2e1f5e7eb6.pdf,联合资信报告图9显示怒江州2020年末政府债务余额约85.0亿元，按图表纵轴估读。,B2,chart_digitized,图9 2019—2021年末云南省各市（州）政府债务余额,地方政府与城投企业债务风险研究报告——云南篇,联合资信评估股份有限公司,2023-05-10,2020-12-31,公开报告图9转录值，约值仅作阶段性补缺，待官方财政决算表复核；不反推一般债务和专项债务。
CN-530100,昆明市,云南省,2021,2149.00,SRC-SECONDARY-LHRATINGS-YUNNAN-KUNMING-2021,https://www.lhratings.com/file/f2e1f5e7eb6.pdf,联合资信报告正文明确披露2021年底昆明市政府债务余额2149.00亿元。,B2,disclosed,2021年底昆明市政府债务余额,地方政府与城投企业债务风险研究报告——云南篇,联合资信评估股份有限公司,2023-05-10,2021-12-31,报告正文精确披露；仅接入总额，不反推一般债务和专项债务。
CN-532800,西双版纳傣族自治州,云南省,2021,160.0,SRC-SECONDARY-RATING-YUNNAN-2019-2021,https://www.lhratings.com/file/f2e1f5e7eb6.pdf,联合资信报告图9显示西双版纳州2021年末政府债务余额约160.0亿元，按图表纵轴估读。,B2,chart_digitized,图9 2019—2021年末云南省各市（州）政府债务余额,地方政府与城投企业债务风险研究报告——云南篇,联合资信评估股份有限公司,2023-05-10,2021-12-31,公开报告图9转录值，约值仅作阶段性补缺，待官方财政决算表复核；不反推一般债务和专项债务。
CN-533100,德宏傣族景颇族自治州,云南省,2021,255.0,SRC-SECONDARY-RATING-YUNNAN-2019-2021,https://www.lhratings.com/file/f2e1f5e7eb6.pdf,联合资信报告图9显示德宏州2021年末政府债务余额约255.0亿元，按图表纵轴估读。,B2,chart_digitized,图9 2019—2021年末云南省各市（州）政府债务余额,地方政府与城投企业债务风险研究报告——云南篇,联合资信评估股份有限公司,2023-05-10,2021-12-31,公开报告图9转录值，约值仅作阶段性补缺，待官方财政决算表复核；不反推一般债务和专项债务。
CN-533300,怒江傈僳族自治州,云南省,2021,100.0,SRC-SECONDARY-RATING-YUNNAN-2019-2021,https://www.lhratings.com/file/f2e1f5e7eb6.pdf,联合资信报告图9显示怒江州2021年末政府债务余额约100.0亿元，按图表纵轴估读。,B2,chart_digitized,图9 2019—2021年末云南省各市（州）政府债务余额,地方政府与城投企业债务风险研究报告——云南篇,联合资信评估股份有限公司,2023-05-10,2021-12-31,公开报告图9转录值，约值仅作阶段性补缺，待官方财政决算表复核；不反推一般债务和专项债务。
CN-620600,武威市,甘肃省,2024,410.9,SRC-SECONDARY-RATING-GANSU-2024-CITY-CHART,https://www.lhratings.com/file/ffdccf82874.pdf,联合资信报告图2.4：武威市2024年橙色柱按纵轴刻度转录约410.9亿元。,B2,chart_digitized,图2.4 截至2024年底甘肃省各地级市（州）政府债务情况,地方政府与城投企业债务风险研究报告——甘肃篇,联合资信评估股份有限公司,2025-09-23,2024-12-31,图表柱形高度按公开纵轴刻度转录，仅作阶段性补缺，待官方财政决算附件复核；仅接入总额不反推一般债务和专项债务。
CN-620800,平凉市,甘肃省,2024,336.0,SRC-SECONDARY-RATING-GANSU-2024-CITY-CHART,https://www.lhratings.com/file/ffdccf82874.pdf,联合资信报告图2.4：平凉市2024年橙色柱按纵轴刻度转录约336.0亿元。,B2,chart_digitized,图2.4 截至2024年底甘肃省各地级市（州）政府债务情况,地方政府与城投企业债务风险研究报告——甘肃篇,2025-09-23,2024-12-31,图表柱形高度按公开纵轴刻度转录，仅作阶段性补缺，待官方财政决算附件复核；仅接入总额不反推一般债务和专项债务。
CN-620900,酒泉市,甘肃省,2024,307.7,SRC-SECONDARY-RATING-GANSU-2024-CITY-CHART,https://www.lhratings.com/file/ffdccf82874.pdf,联合资信报告图2.4：酒泉市2024年橙色柱按纵轴刻度转录约307.7亿元。,B2,chart_digitized,图2.4 截至2024年底甘肃省各地级市（州）政府债务情况,地方政府与城投企业债务风险研究报告——甘肃篇,2025-09-23,2024-12-31,图表柱形高度按公开纵轴刻度转录，仅作阶段性补缺，待官方财政决算附件复核；仅接入总额不反推一般债务和专项债务。
